,0
11624,n10487182
11625,n12620196
11626,n10618234
11627,n04246271
11628,n12921315
11629,n12757303
11630,n02697675
11631,n12263987
11632,n13147153
11633,n09770179
11634,n10552393
11635,n03166809
11636,n04545858
11637,n12121187
11638,n11702713
11639,n12758555
11640,n12820113
11641,n03855604
11642,n13041943
11643,n04284438
11644,n12306089
11645,n04131811
11646,n04413151
11647,n04040247
11648,n04002262
11649,n12334153
11650,n12654227
11651,n02976641
11652,n11725821
11653,n04427857
11654,n04127395
11655,n12512095
11656,n09775907
11657,n10678937
11658,n09854915
11659,n10223606
11660,n13068735
11661,n11954345
11662,n10782940
11663,n12539074
11664,n11627168
11665,n11974373
11666,n09629246
11667,n02762371
11668,n10315217
11669,n02272552
11670,n03226375
11671,n03657239
11672,n02147591
11673,n10578471
11674,n12048056
11675,n03330947
11676,n14993378
11677,n12167602
11678,n11704620
11679,n04234670
11680,n14976759
11681,n10116702
11682,n12973937
11683,n04225729
11684,n12115180
11685,n03215508
11686,n10005006
11687,n02619861
11688,n12134836
11689,n09688233
11690,n09979321
11691,n10155222
11692,n06266633
11693,n04433377
11694,n12300840
11695,n12754468
11696,n11722621
11697,n03043798
11698,n13211790
11699,n12953484
11700,n03522003
11701,n12174311
11702,n10791820
11703,n02782432
11704,n04317833
11705,n02853218
11706,n11627908
11707,n12625003
11708,n01453742
11709,n13159357
11710,n10588724
11711,n12441958
11712,n10258602
11713,n00443803
11714,n12755225
11715,n11971406
11716,n03006788
11717,n10267311
11718,n11709045
11719,n10743356
11720,n12452673
11721,n11799732
11722,n12171098
11723,n10081842
11724,n12267534
11725,n09924195
11726,n01439808
11727,n10765305
11728,n03660909
11729,n11984542
11730,n11756669
11731,n03516367
11732,n13173488
11733,n12931231
11734,n09968259
11735,n10604880
11736,n12699922
11737,n12761284
11738,n03492250
11739,n12282527
11740,n10010767
11741,n04532022
11742,n09827246
11743,n04453037
11744,n12360817
11745,n02577041
11746,n12904938
11747,n12878325
11748,n12384227
11749,n11687789
11750,n04287898
11751,n10450303
11752,n11686652
11753,n12777680
11754,n11648776
11755,n03596099
11756,n13068255
11757,n12340383
11758,n09905050
11759,n12034594
11760,n02810782
11761,n12265394
11762,n04269502
11763,n03945459
11764,n10522035
11765,n03480719
11766,n12256522
11767,n10355688
11768,n04198562
11769,n10462751
11770,n14603798
11771,n04406817
11772,n13066979
11773,n02304657
11774,n09622302
11775,n03761731
11776,n11893640
11777,n12464476
11778,n10599215
11779,n03412387
11780,n03514451
11781,n10009276
11782,n02751215
11783,n10078806
11784,n12571781
11785,n11620016
11786,n12836337
11787,n12667964
11788,n10228712
11789,n12925179
11790,n09659039
11791,n12759668
11792,n04013729
11793,n10419047
11794,n13164501
11795,n03547861
11796,n12124818
11797,n12395463
11798,n10802507
11799,n04317325
11800,n09655466
11801,n10597745
11802,n09725546
11803,n10748506
11804,n12681376
11805,n12761702
11806,n14914945
11807,n04088343
11808,n09816654
11809,n11829672
11810,n12713063
11811,n00444651
11812,n10098710
11813,n02048698
11814,n09823502
11815,n10577182
11816,n10344656
11817,n13029326
11818,n12003696
11819,n11884967
11820,n09755893
11821,n03858533
11822,n13190747
11823,n12062626
11824,n10764465
11825,n02614653
11826,n12447346
11827,n10345659
11828,n07938149
11829,n10174445
11830,n10174330
11831,n13207736
11832,n09709531
11833,n12887532
11834,n12942025
11835,n12806732
11836,n04584373
11837,n04479526
11838,n04205613
11839,n03140292
11840,n12915140
11841,n12923108
11842,n11860555
11843,n12096674
11844,n12263738
11845,n09981540
11846,n09781398
11847,n10604634
11848,n11242849
11849,n07770869
11850,n12232114
11851,n12856680
11852,n02318687
11853,n11613692
11854,n12662074
11855,n10566072
11856,n03906106
11857,n10721612
11858,n12086778
11859,n12941220
11860,n02433318
11861,n10715030
11862,n11536673
11863,n02270623
11864,n12885754
11865,n12339526
11866,n12934985
11867,n04433585
11868,n10001217
11869,n02764935
11870,n11980318
11871,n09999135
11872,n12248780
11873,n10495756
11874,n12759273
11875,n11936027
11876,n10706812
11877,n12185859
11878,n03919808
11879,n02236896
11880,n13183489
11881,n12413880
11882,n12801520
11883,n13207094
11884,n04419073
11885,n09283405
11886,n13222985
11887,n10155849
11888,n10617397
11889,n10435251
11890,n12835766
11891,n02678010
11892,n09937802
11893,n02706221
11894,n12029635
11895,n11649359
11896,n03415749
11897,n12956170
11898,n11796005
11899,n02432704
11900,n10359117
11901,n03724417
11902,n11680596
11903,n11838916
11904,n12278107
11905,n02744961
11906,n04397027
11907,n04514648
11908,n12069217
11909,n03671914
11910,n03038041
11911,n03040836
11912,n13128278
11913,n13240362
11914,n12225563
11915,n06417096
11916,n13064457
11917,n13188767
11918,n03342015
11919,n12709349
11920,n12903367
11921,n00475661
11922,n12131405
11923,n10676569
11924,n10116370
11925,n01316579
11926,n12809868
11927,n03559531
11928,n03829954
11929,n12903503
11930,n12007766
11931,n11646344
11932,n12262553
11933,n12808007
11934,n10142747
11935,n13219976
11936,n04272389
11937,n12140903
11938,n01725713
11939,n11838413
11940,n09611722
11941,n12519089
11942,n10113583
11943,n13199717
11944,n14786943
11945,n06274092
11946,n12983873
11947,n03723267
11948,n12891305
11949,n10543161
11950,n04080705
11951,n02259987
11952,n13146928
11953,n10756261
11954,n04057673
11955,n03885293
11956,n12849279
11957,n11552386
11958,n12934036
11959,n04314632
11960,n12388989
11961,n10760199
11962,n10530959
11963,n10730542
11964,n12265600
11965,n03975657
11966,n11711537
11967,n10080508
11968,n09870096
11969,n12135898
11970,n02675219
11971,n02587618
11972,n11598287
11973,n03134394
11974,n12515925
11975,n02904505
11976,n09940725
11977,n04208065
11978,n10293861
11979,n02595702
11980,n11922926
11981,n09834378
11982,n12366675
11983,n10602119
11984,n11805255
11985,n12221191
11986,n04573281
11987,n03764606
11988,n12952469
11989,n12665271
11990,n03104512
11991,n09813219
11992,n12103680
11993,n12832315
11994,n04271148
11995,n12248941
11996,n03479397
11997,n09837720
11998,n04318131
11999,n03606347
12000,n11984144
12001,n12139793
12002,n12269652
12003,n10681194
12004,n02050004
12005,n11787190
12006,n12859986
12007,n12156679
12008,n12043673
12009,n02945813
12010,n11634736
12011,n11923637
12012,n12202936
12013,n04231693
12014,n10719267
12015,n10383505
12016,n03320959
12017,n12333530
12018,n04346855
12019,n02393161
12020,n04545984
12021,n12851094
12022,n12666369
12023,n10704712
12024,n01652297
12025,n12235051
12026,n09927451
12027,n11723227
12028,n04146504
12029,n10342367
12030,n01573627
12031,n13202602
12032,n10691318
12033,n11771147
12034,n11718296
12035,n11669786
12036,n13235011
12037,n02068541
12038,n12446737
12039,n03653740
12040,n02333733
12041,n02424589
12042,n10479135
12043,n10374943
12044,n09770359
12045,n10655594
12046,n09381242
12047,n10120671
12048,n10458596
12049,n10295479
12050,n12982590
12051,n02337332
12052,n02312912
12053,n10151570
12054,n12279293
12055,n12080395
12056,n10128519
12057,n11531334
12058,n12578626
12059,n10333601
12060,n11991263
12061,n03408264
12062,n10562509
12063,n12312110
12064,n13146583
12065,n10589666
12066,n11615259
12067,n10145239
12068,n12617559
12069,n12006766
12070,n10762480
12071,n10438619
12072,n10181799
12073,n11624531
12074,n12092417
12075,n12800049
12076,n01949085
12077,n12052447
12078,n12153914
12079,n03618339
12080,n13103750
12081,n11828577
12082,n10389865
12083,n02532786
12084,n10708454
12085,n12633638
12086,n12460957
12087,n02042759
12088,n11790936
12089,n12517445
12090,n11987511
12091,n11861487
12092,n03896984
12093,n09421799
12094,n09215023
12095,n09935107
12096,n12288823
12097,n11701066
12098,n04563560
12099,n04502989
12100,n12305293
12101,n12918609
12102,n12237152
12103,n10143595
12104,n03881404
12105,n04345201
12106,n11819912
12107,n12544539
12108,n12157769
12109,n04279462
12110,n03067212
12111,n03815149
12112,n12044041
12113,n04432785
12114,n12932365
12115,n12272432
12116,n12640839
12117,n14992287
12118,n12600095
12119,n02508346
12120,n03228254
12121,n04467307
12122,n12839979
12123,n03411208
12124,n12682882
12125,n11830045
12126,n12144987
12127,n04549028
12128,n02407763
12129,n12154114
12130,n12801072
12131,n12006930
12132,n10591072
12133,n12247963
12134,n09989502
12135,n02838178
12136,n12634986
12137,n13110915
12138,n10531109
12139,n03145277
12140,n11920998
12141,n04171208
12142,n09772746
12143,n04255670
12144,n12902662
12145,n10442093
12146,n02214499
12147,n11974888
12148,n01500854
12149,n03744276
12150,n09945223
12151,n02047260
12152,n10782362
12153,n02016659
12154,n12754003
12155,n12547503
12156,n01839598
12157,n12793015
12158,n09265620
12159,n12489676
12160,n01569423
12161,n02479332
12162,n10567848
12163,n03123917
12164,n12434106
12165,n09308743
12166,n03823216
12167,n01664674
12168,n12033709
12169,n10131268
12170,n02186153
12171,n09722064
12172,n11763625
12173,n12639168
12174,n12612811
12175,n02418770
12176,n12150722
12177,n02433925
12178,n10391416
12179,n10488309
12180,n04465050
12181,n03725506
12182,n13220122
12183,n10140929
12184,n02340186
12185,n03824197
12186,n10244108
12187,n02636550
12188,n12176709
12189,n12648045
12190,n10728624
12191,n12126360
12192,n03203806
12193,n03816394
12194,n02563079
12195,n01750743
12196,n12043444
12197,n12717224
12198,n03617095
12199,n02877513
12200,n03855908
12201,n09958133
12202,n13024653
12203,n03275864
12204,n03635108
12205,n03332393
12206,n09920283
12207,n01832813
12208,n01884476
12209,n12336092
12210,n12401893
12211,n02946753
12212,n03606465
12213,n10718665
12214,n11999278
12215,n06273414
12216,n10370955
12217,n13120211
12218,n01323261
12219,n10421016
12220,n13061172
12221,n10763075
12222,n03062122
12223,n04211001
12224,n12559044
12225,n02663211
12226,n12432707
12227,n12187247
12228,n02956699
12229,n02045596
12230,n11823305
12231,n12905412
12232,n07741138
12233,n09840217
12234,n10066206
12235,n12791329
12236,n04129490
12237,n02515713
12238,n02864122
12239,n03767203
12240,n11926833
12241,n12265083
12242,n09839702
12243,n10555430
12244,n09965787
12245,n12196336
12246,n03417202
12247,n12952165
12248,n10756837
12249,n03201776
12250,n12162425
12251,n02622547
12252,n01809371
12253,n04066767
12254,n12277334
12255,n04016240
12256,n02974565
12257,n01446589
12258,n12708654
12259,n02044178
12260,n02161338
12261,n02269522
12262,n04203356
12263,n12699301
12264,n02852360
12265,n03659809
12266,n10002257
12267,n10374541
12268,n03966206
12269,n01754533
12270,n14714645
12271,n01454856
12272,n01484285
12273,n02146201
12274,n11972959
12275,n04097085
12276,n02186717
12277,n10173579
12278,n03301568
12279,n12014355
12280,n12646197
12281,n10010243
12282,n12321873
12283,n03911658
12284,n04010927
12285,n03736372
12286,n02198129
12287,n10096126
12288,n04211356
12289,n10114662
12290,n03266371
12291,n04082886
12292,n04334504
12293,n04560882
12294,n13160938
12295,n02568959
12296,n10774756
12297,n03178173
12298,n02599347
12299,n13108841
12300,n07772147
12301,n12414329
12302,n09994808
12303,n02173113
12304,n10249191
12305,n01652026
12306,n12610328
12307,n11530008
12308,n10717337
12309,n10040698
12310,n03638883
12311,n03421117
12312,n10500419
12313,n12173664
12314,n11942659
12315,n12492460
12316,n11631159
12317,n03451120
12318,n12257570
12319,n03667664
12320,n11631405
12321,n12083591
12322,n03373237
12323,n10382302
12324,n04478512
12325,n11711289
12326,n03959227
12327,n12450344
12328,n01814370
12329,n12650038
12330,n09987045
12331,n09988063
12332,n03800371
12333,n10462588
12334,n02424486
12335,n04266162
12336,n12136581
12337,n12289310
12338,n10216403
12339,n03685640
12340,n03885788
12341,n11617090
12342,n11602091
12343,n02201497
12344,n09859285
12345,n12545232
12346,n04459909
12347,n10120330
12348,n12618146
12349,n10272913
12350,n10669991
12351,n02580336
12352,n13191148
12353,n12053405
12354,n11796188
12355,n03012499
12356,n01567678
12357,n10516527
12358,n09724656
12359,n02145910
12360,n12435777
12361,n10151760
12362,n03314884
12363,n09906449
12364,n12446908
12365,n02575590
12366,n10186686
12367,n11666854
12368,n09873473
12369,n03805503
12370,n12204175
12371,n02756854
12372,n02212958
12373,n03801353
12374,n12160303
12375,n13220663
12376,n12239647
12377,n09425019
12378,n02150885
12379,n12508309
12380,n02591613
12381,n10698368
12382,n12710577
12383,n02791795
12384,n03138217
12385,n01350226
12386,n13200986
12387,n02921029
12388,n10350774
12389,n03227317
12390,n03716887
12391,n03130233
12392,n10296444
12393,n13031193
12394,n12677120
12395,n09967406
12396,n10019072
12397,n13107891
12398,n00446980
12399,n10578162
12400,n03224753
12401,n09745324
12402,n02170599
12403,n12366053
12404,n09725653
12405,n13108545
12406,n09985809
12407,n02791532
12408,n02300797
12409,n03356279
12410,n03746005
12411,n12932966
12412,n12377494
12413,n03129753
12414,n13134531
12415,n02957427
12416,n12928307
12417,n01549886
12418,n11785668
12419,n04517211
12420,n05265736
12421,n12315598
12422,n02557591
12423,n09954639
12424,n11889205
12425,n04027935
12426,n12612170
12427,n13195341
12428,n10149867
12429,n04210012
12430,n10024937
12431,n01553142
12432,n12266528
12433,n02386968
12434,n11730602
12435,n03070854
12436,n13197274
12437,n04029734
12438,n10395073
12439,n01545574
12440,n02598134
12441,n02811468
12442,n03173270
12443,n03257210
12444,n03694356
12445,n09838621
12446,n04307419
12447,n01646555
12448,n13171797
12449,n09705124
12450,n10556825
12451,n12407396
12452,n09866354
12453,n02264591
12454,n04209811
12455,n02973805
12456,n10210911
12457,n12594324
12458,n12065649
12459,n03690279
12460,n12453857
12461,n11600372
12462,n03070587
12463,n10126424
12464,n04177755
12465,n03333851
12466,n12331788
12467,n12884100
12468,n12407079
12469,n03195485
12470,n01709484
12471,n12634734
12472,n02574271
12473,n02397744
12474,n10478293
12475,n02994573
12476,n12629305
12477,n04230387
12478,n10773665
12479,n12577895
12480,n02845130
12481,n03213715
12482,n12371439
12483,n12017127
12484,n13206178
12485,n03992703
12486,n01646802
12487,n09681107
12488,n10096508
12489,n06278338
12490,n10519126
12491,n10624437
12492,n12394638
12493,n09877587
12494,n10156629
12495,n01548865
12496,n03576215
12497,n04140539
12498,n10116478
12499,n04503705
12500,n03786194
12501,n10763383
12502,n11773628
12503,n03301175
12504,n12304899
12505,n12152722
12506,n02861387
12507,n03309356
12508,n12604228
12509,n12061614
12510,n12400720
12511,n02254901
12512,n09801533
12513,n03090856
12514,n13067532
12515,n12546617
12516,n10595164
12517,n12338454
12518,n03098140
12519,n02588794
12520,n12939874
12521,n09902128
12522,n12328801
12523,n11696935
12524,n10406391
12525,n02854926
12526,n03397087
12527,n10507380
12528,n02897097
12529,n10441694
12530,n10067305
12531,n10186143
12532,n03001282
12533,n02868638
12534,n12095647
12535,n04266375
12536,n12081215
12537,n02953850
12538,n10568443
12539,n12855365
12540,n04007415
12541,n12855494
12542,n12221801
12543,n10236304
12544,n10295371
12545,n04023422
12546,n12538209
12547,n10468750
12548,n12716594
12549,n02550460
12550,n03751269
12551,n10417682
12552,n04165945
12553,n04337503
12554,n04006330
12555,n00466630
12556,n03307792
12557,n12416703
12558,n04331765
12559,n04157320
12560,n12188289
12561,n02475358
12562,n10805501
12563,n12866333
12564,n10091349
12565,n03252422
12566,n02414290
12567,n03912218
12568,n10115430
12569,n01549053
12570,n12621410
12571,n10668450
12572,n02814774
12573,n03978686
12574,n09912681
12575,n13191884
12576,n13235503
12577,n12970293
12578,n09809538
12579,n11816649
12580,n10147121
12581,n03150661
12582,n10569011
12583,n03875806
12584,n01597906
12585,n12528382
12586,n01724231
12587,n03437295
12588,n12664005
12589,n10713686
12590,n13145444
12591,n02473554
12592,n03374282
12593,n03993703
12594,n02758863
12595,n10395828
12596,n12109365
12597,n10095420
12598,n04503269
12599,n11934807
12600,n04277493
12601,n09902731
12602,n12711817
12603,n12687044
12604,n10707707
12605,n02812342
12606,n03432061
12607,n04546855
12608,n03134232
12609,n10546633
12610,n10533874
12611,n09448690
12612,n01572782
12613,n13239177
12614,n03226254
12615,n13196738
12616,n01671705
12617,n10368798
12618,n10316360
12619,n04597066
12620,n02080415
12621,n02207345
12622,n09290350
12623,n00475535
12624,n02307176
12625,n07758260
12626,n02948557
12627,n10462860
12628,n02910241
12629,n03788498
12630,n12514992
12631,n13190060
12632,n04544325
12633,n03538179
12634,n02505485
12635,n02269196
12636,n02666624
12637,n11983375
12638,n09315159
12639,n12403075
12640,n12336224
12641,n10154013
12642,n13157137
12643,n10738871
12644,n03624400
12645,n04601159
12646,n03895170
12647,n04610274
12648,n12662379
12649,n10718952
12650,n10783240
12651,n03685820
12652,n13053608
12653,n03950899
12654,n04452848
12655,n09701148
12656,n12080820
12657,n09976429
12658,n02901259
12659,n09606009
12660,n12602262
12661,n00451635
12662,n10038409
12663,n01811909
12664,n02414209
12665,n11952346
12666,n10168183
12667,n12888457
12668,n04229737
12669,n03963198
12670,n11650759
12671,n12533437
12672,n05539947
12673,n11645590
12674,n00447361
12675,n12220829
12676,n01603152
12677,n07757874
12678,n11921792
12679,n10298271
12680,n09886540
12681,n10605737
12682,n02243209
12683,n06266710
12684,n12692160
12685,n04096733
12686,n02780588
12687,n10253296
12688,n03431745
12689,n02936714
12690,n03146449
12691,n03686363
12692,n09746936
12693,n03192543
12694,n02608996
12695,n03139640
12696,n04030054
12697,n11926365
12698,n09679170
12699,n02711237
12700,n03851787
12701,n10586998
12702,n12663359
12703,n12269406
12704,n02561381
12705,n03205903
12706,n10781817
12707,n04275093
12708,n10217208
12709,n10722575
12710,n02148512
12711,n04495183
12712,n13068434
12713,n10353928
12714,n04388162
12715,n04335693
12716,n02871147
12717,n03762332
12718,n12173069
12719,n02537716
12720,n10274815
12721,n02811618
12722,n09842823
12723,n11947629
12724,n02973017
12725,n10756148
12726,n12765402
12727,n03586631
12728,n01839949
12729,n00477392
12730,n10668666
12731,n09765118
12732,n01683201
12733,n11757017
12734,n09710886
12735,n12088909
12736,n10037588
12737,n12937130
12738,n12880462
12739,n02806875
12740,n03116008
12741,n03369512
12742,n04257986
12743,n11598686
12744,n01805321
12745,n12697514
12746,n01739871
12747,n01938735
12748,n12677841
12749,n02340358
12750,n01672611
12751,n12889412
12752,n12819728
12753,n03512911
12754,n10404426
12755,n02419634
12756,n01958531
12757,n01937909
12758,n04329477
12759,n10025295
12760,n10471859
12761,n07752966
12762,n03454885
12763,n03575958
12764,n12075299
12765,n01987076
12766,n12378963
12767,n01892145
12768,n11727738
12769,n09941787
12770,n02294577
12771,n03236093
12772,n12332555
12773,n04102618
12774,n12841193
12775,n12175181
12776,n10104888
12777,n02198859
12778,n02906963
12779,n12764202
12780,n10001764
12781,n03175081
12782,n10173665
12783,n12070583
12784,n03778817
12785,n01725086
12786,n11910460
12787,n01714231
12788,n11649878
12789,n10279778
12790,n02755140
12791,n01719403
12792,n13159890
12793,n04577139
12794,n12764978
12795,n00288000
12796,n04414909
12797,n02530052
12798,n12734215
12799,n12905135
12800,n11653126
12801,n02822064
12802,n01792530
12803,n10044682
12804,n03363749
12805,n04053767
12806,n02207647
12807,n09796974
12808,n02892304
12809,n04365229
12810,n04142999
12811,n12388293
12812,n04312020
12813,n04290615
12814,n09903639
12815,n04273659
12816,n01963479
12817,n02859729
12818,n01447946
12819,n10503818
12820,n10748142
12821,n10015897
12822,n10481268
12823,n04233295
12824,n09970822
12825,n03981566
12826,n11865276
12827,n02618827
12828,n03317673
12829,n12911914
12830,n10145902
12831,n01601410
12832,n04403413
12833,n12825497
12834,n11831100
12835,n02779719
12836,n12264786
12837,n11674332
12838,n01474864
12839,n03388711
12840,n02776007
12841,n13172923
12842,n02995998
12843,n11924849
12844,n11894770
12845,n02247216
12846,n13235319
12847,n02631330
12848,n10428004
12849,n03317510
12850,n03054605
12851,n10792856
12852,n02967170
12853,n12631932
12854,n04521987
12855,n02434415
12856,n12501202
12857,n01813948
12858,n13128976
12859,n10802621
12860,n09847543
12861,n11763874
12862,n09951524
12863,n03373611
12864,n02633422
12865,n06267655
12866,n03373943
12867,n13033577
12868,n02041085
12869,n09844898
12870,n03250952
12871,n10108832
12872,n02857644
12873,n11988132
12874,n06613686
12875,n10070377
12876,n10249950
12877,n01568294
12878,n02610373
12879,n01826680
12880,n04125541
12881,n03995018
12882,n12971804
12883,n12009047
12884,n11871496
12885,n13238654
12886,n10483395
12887,n10117851
12888,n11837351
12889,n05259914
12890,n09617161
12891,n12676134
12892,n12826143
12893,n02496052
12894,n12674120
12895,n02795528
12896,n09208496
12897,n03772269
12898,n03768683
12899,n03214253
12900,n09718217
12901,n09881358
12902,n03542727
12903,n12551173
12904,n04154938
12905,n12628986
12906,n02546627
12907,n04324387
12908,n13125117
12909,n03646809
12910,n12651229
12911,n02519472
12912,n12856287
12913,n11826569
12914,n03393761
12915,n13200542
12916,n11823043
12917,n03541393
12918,n04368109
12919,n12586725
12920,n00454493
12921,n02932400
12922,n02593679
12923,n03275566
12924,n03582508
12925,n02896074
12926,n12942395
12927,n02386496
12928,n00450866
12929,n03561573
12930,n10635788
12931,n13179804
12932,n02567633
12933,n03772674
12934,n03844673
12935,n03035715
12936,n02619550
12937,n04278247
12938,n12153224
12939,n10331258
12940,n04105704
12941,n12328398
12942,n04485586
12943,n02392824
12944,n11936539
12945,n03744684
12946,n02378415
12947,n02200509
12948,n09672840
12949,n00449796
12950,n02670382
12951,n12086192
12952,n10240417
12953,n10536416
12954,n01459791
12955,n11906127
12956,n10062176
12957,n13028611
12958,n10630093
12959,n00483705
12960,n12851860
12961,n12363301
12962,n12530629
12963,n10300154
12964,n13122364
12965,n10739391
12966,n03017070
12967,n01666585
12968,n04293258
12969,n12542240
12970,n02778294
12971,n02250280
12972,n04227144
12973,n09836160
12974,n04051269
12975,n10188856
12976,n02243878
12977,n04029913
12978,n04089836
12979,n09769076
12980,n04481642
12981,n04058096
12982,n03294604
12983,n03065708
12984,n10610850
12985,n12283790
12986,n12060546
12987,n03766935
12988,n02376542
12989,n03845107
12990,n04518643
12991,n03776997
12992,n02882647
12993,n11966215
12994,n03926412
12995,n10499110
12996,n13193466
12997,n04482177
12998,n12434634
12999,n12025220
13000,n02837887
13001,n02389865
13002,n01718414
13003,n04389430
13004,n10219240
13005,n11631619
13006,n12387103
13007,n12506181
13008,n05263448
13009,n11786539
13010,n03204436
13011,n10003476
13012,n04211857
13013,n00464478
13014,n10514121
13015,n12893993
13016,n02839592
13017,n02225798
13018,n04373089
13019,n12626674
13020,n02703124
13021,n09869317
13022,n02042472
13023,n04066388
13024,n02720048
13025,n03423224
13026,n04170515
13027,n02146700
13028,n01612122
13029,n04480995
13030,n13194572
13031,n02435216
13032,n01841102
13033,n09658254
13034,n03970363
13035,n12750767
13036,n00464651
13037,n12023108
13038,n03651605
13039,n10082043
13040,n04380916
13041,n01916481
13042,n10701644
13043,n10484858
13044,n03015631
13045,n03209666
13046,n02645538
13047,n03018209
13048,n11650307
13049,n09791419
13050,n02810270
13051,n02414043
13052,n12798284
13053,n02569905
13054,n02156732
13055,n03523987
13056,n10804732
13057,n02866106
13058,n12767648
13059,n12955840
13060,n09840520
13061,n12334293
13062,n09880741
13063,n01599159
13064,n10451450
13065,n03453231
13066,n10477955
13067,n04188179
13068,n13220525
13069,n00441824
13070,n10214062
13071,n02075927
13072,n10148305
13073,n03200539
13074,n10621294
13075,n02816768
13076,n01611472
13077,n03215930
13078,n10321126
13079,n03491724
13080,n12414818
13081,n03101517
13082,n04037076
13083,n12166929
13084,n13032381
13085,n02596381
13086,n03607029
13087,n12159388
13088,n03275681
13089,n10579062
13090,n03549732
13091,n02067603
13092,n12526178
13093,n10774329
13094,n10377633
13095,n07748276
13096,n02283951
13097,n02305085
13098,n03572321
13099,n09928136
13100,n02578233
13101,n10381981
13102,n12408873
13103,n04484432
13104,n02949202
13105,n03413124
13106,n04476972
13107,n03566730
13108,n02048353
13109,n02764505
13110,n11784497
13111,n03247495
13112,n03010915
13113,n01891633
13114,n12640607
13115,n12479537
13116,n04004210
13117,n13128582
13118,n03417970
13119,n10091997
13120,n12590499
13121,n04579986
13122,n07748416
13123,n12815198
13124,n03505667
13125,n13051346
13126,n12426623
13127,n10515863
13128,n11830714
13129,n01929186
13130,n11917835
13131,n00467536
13132,n10339179
13133,n02566489
13134,n03421485
13135,n12871696
13136,n12878784
13137,n10219879
13138,n12155583
13139,n03541091
13140,n03848537
13141,n09338013
13142,n12126736
13143,n04187751
13144,n03577474
13145,n03060728
13146,n02287987
13147,n12124172
13148,n03252324
13149,n10541833
13150,n04541777
13151,n02561108
13152,n03719343
13153,n02813981
13154,n03027505
13155,n10507482
13156,n10686073
13157,n12077944
13158,n09613118
13159,n01446760
13160,n01638329
13161,n01473806
13162,n02242137
13163,n06274760
13164,n03044934
13165,n03233624
13166,n03430091
13167,n10289462
13168,n09754152
13169,n12153741
13170,n01550761
13171,n12010815
13172,n10702615
13173,n10239928
13174,n12017664
13175,n02407071
13176,n03651388
13177,n09461069
13178,n11683838
13179,n11653570
13180,n10051861
13181,n10314836
13182,n12302071
13183,n11778257
13184,n03576955
13185,n12338796
13186,n12856091
13187,n04385799
13188,n10473789
13189,n09658815
13190,n09327077
13191,n11832671
13192,n10464870
13193,n03316873
13194,n10189597
13195,n12435152
13196,n07759576
13197,n12307756
13198,n11927215
13199,n04542858
13200,n02015554
13201,n11742310
13202,n09883047
13203,n02988486
13204,n12814643
13205,n02285801
13206,n12950796
13207,n12885045
13208,n12465557
13209,n04043733
13210,n09909929
13211,n09857007
13212,n02406647
13213,n10703692
13214,n11960673
13215,n12491017
13216,n10065758
13217,n09733793
13218,n11617631
13219,n04581829
13220,n03557270
13221,n04077594
13222,n02992795
13223,n12886185
13224,n12218868
13225,n00454237
13226,n12828220
13227,n02789487
13228,n11877283
13229,n12751172
13230,n10033663
13231,n00441073
13232,n03668803
13233,n12284821
13234,n03277149
13235,n12639376
13236,n12572759
13237,n02788689
13238,n11802995
13239,n12686077
13240,n02793930
13241,n04045255
13242,n04316815
13243,n03352628
13244,n03297226
13245,n03281673
13246,n12661227
13247,n10005934
13248,n02082791
13249,n02042046
13250,n03127408
13251,n12483282
13252,n02041246
13253,n13198054
13254,n10221312
13255,n02295064
13256,n02140491
13257,n10465831
13258,n04340019
13259,n11961100
13260,n09843443
13261,n02967407
13262,n09760290
13263,n03730153
13264,n02753710
13265,n09635635
13266,n12742741
13267,n11644462
13268,n11844892
13269,n10341243
13270,n02976249
13271,n10435169
13272,n04397452
13273,n03893935
13274,n12935166
13275,n03839795
13276,n03112869
13277,n13103660
13278,n12114010
13279,n01958435
13280,n02820556
13281,n03983928
13282,n12789054
13283,n02151230
13284,n10293590
13285,n02532918
13286,n06276501
13287,n04305323
13288,n12095543
13289,n04431025
13290,n12585137
13291,n03073545
13292,n02202006
13293,n11968704
13294,n10451590
13295,n13157346
13296,n12481289
13297,n02579557
13298,n02783900
13299,n04253304
13300,n12837259
13301,n10210137
13302,n02644501
13303,n04001499
13304,n12923257
13305,n02253913
13306,n03152951
13307,n10343088
13308,n12305986
13309,n10059067
13310,n03883664
13311,n10241300
13312,n03878066
13313,n01453475
13314,n12683791
13315,n11908549
13316,n10537708
13317,n03567635
13318,n13194036
13319,n02197877
13320,n12749049
13321,n12396091
13322,n03130866
13323,n02811936
13324,n02150134
13325,n10559009
13326,n01470145
13327,n02764779
13328,n02965122
13329,n02473720
13330,n02979290
13331,n10766260
13332,n10448455
13333,n01647640
13334,n13107694
13335,n11981475
13336,n03674440
13337,n09703932
13338,n09214269
13339,n02533209
13340,n04455250
13341,n12875697
13342,n03664159
13343,n03045074
13344,n09661873
13345,n02622249
13346,n03761588
13347,n09895222
13348,n02622712
13349,n01809106
13350,n10464711
13351,n11775626
13352,n09864968
13353,n00476235
13354,n10712474
13355,n03079230
13356,n02868546
13357,n12433081
13358,n03428090
13359,n12215824
13360,n12615232
13361,n11816829
13362,n03679712
13363,n02028451
13364,n12408466
13365,n10009484
13366,n02432291
13367,n12913791
13368,n12452256
13369,n01323355
13370,n11845913
13371,n12558425
13372,n13085747
